,gen_mae,gen_mae_val,gen_loss,gen_loss_val,disc_loss,disc_loss_val
0,0.07200264983431635,0.0,7.990245816756812,0.0,1.3097351393569554,0.0
1,0.044237167876436605,0.0,5.1682975935160425,0.0,1.349510465522211,0.0
2,0.03897500933311168,0.0,4.6289714415951515,0.0,1.359804772046447,0.0
3,0.03605433262366021,0.0,4.332541720939708,0.0,1.3640428278236882,0.0
4,0.03414546845994835,0.0,4.138545798271342,0.0,1.366394009653527,0.0
5,0.03274375507748129,0.0,3.995742658419641,0.0,1.3684775459053384,0.0
6,0.031685521658060434,0.0,3.884591996648921,0.0,1.3727889427483269,0.0
7,0.030755365549822233,0.0,3.7888753380797136,0.0,1.3754694483087546,0.0
8,0.029930167195939984,0.0,3.704323851132401,0.0,1.3761193871539803,0.0
9,0.029180645153067168,0.0,3.6299711758542537,0.0,1.374816819728359,0.0
10,0.028621159083150972,0.0,3.574361228867818,0.0,1.3745534065596163,0.0
11,0.02807052131714876,0.0,3.518350692594247,0.0,1.374486229518945,0.0
12,0.027573493152958463,0.0,3.468797657030285,0.0,1.3742581513345804,0.0
13,0.0271236718332264,0.0,3.4239525974693312,0.0,1.3740404495704253,0.0
14,0.02666533168635926,0.0,3.376226215814535,0.0,1.3764922568830589,0.0
15,0.026230264143987672,0.0,3.3320617154162426,0.0,1.376674672697507,0.0
16,0.025827423393486596,0.0,3.2912076417696814,0.0,1.3766900041212606,0.0
17,0.025511022252573047,0.0,3.2614177445841652,0.0,1.3746338592788148,0.0
18,0.02528721635106426,0.0,3.2389183667791017,0.0,1.3741520719121243,0.0
19,0.02506541570758655,0.0,3.2183561471009763,0.0,1.3732896424874261,0.0
20,0.02490555888172806,0.0,3.203483986412574,0.0,1.3714385429184184,0.0
21,0.02479816563544719,0.0,3.19397117433618,0.0,1.3703349073185875,0.0
22,0.024680329291602767,0.0,3.18190741522323,0.0,1.3704127101224384,0.0
23,0.02463395544010188,0.0,3.1788551551389213,0.0,1.3691851378904851,0.0
24,0.024515887608034352,0.0,3.16351445370014,0.0,1.3751201286062404,0.0
25,0.02437583279860118,0.0,3.1491672123341594,0.0,1.374407544549673,0.0
26,0.024305166561324597,0.0,3.141562617254574,0.0,1.374753555579384,0.0
27,0.02418625875121753,0.0,3.129869006237979,0.0,1.3743170338020578,0.0
28,0.024070010769065963,0.0,3.1180404689854866,0.0,1.3737373529259413,0.0
29,0.023967196078187272,0.0,3.1075927535317587,0.0,1.3743277549243298,0.0
30,0.02388895370636882,0.0,3.0993424995498415,0.0,1.3743655832967128,0.0
31,0.023766792070833317,0.0,3.087649554879401,0.0,1.3735821634875014,0.0
32,0.023728484501876524,0.0,3.0834666875827224,0.0,1.373745736812286,0.0
33,0.023650470570227553,0.0,3.0760995376022513,0.0,1.3740174139075532,0.0
34,0.023539489454708032,0.0,3.0644871664030564,0.0,1.3741337454956952,0.0
35,0.023476344860970305,0.0,3.058199699502927,0.0,1.3744240576839815,0.0
36,0.02339476404269234,0.0,3.0503212969467413,0.0,1.3738407695489399,0.0
37,0.023345466158194803,0.0,3.0475260259472186,0.0,1.3719822310325607,0.0
38,0.02326545047750628,0.0,3.0375587993587136,0.0,1.373494518724677,0.0
39,0.023218426431244842,0.0,3.033102756240394,0.0,1.373229084335119,0.0
40,0.023156231497266193,0.0,3.0266454964928293,0.0,1.3731031180178632,0.0
41,0.023090293496748123,0.0,3.0210234384596784,0.0,1.372671341595845,0.0
42,0.02304354886875865,0.0,3.0163309944389,0.0,1.3720615437998978,0.0
43,0.023015850321326213,0.0,3.0138245286037555,0.0,1.371890646796745,0.0
44,0.022958067911291048,0.0,3.0084194887680957,0.0,1.3716648866680794,0.0
45,0.02292652660443331,0.0,3.005549976191099,0.0,1.371498543468127,0.0
46,0.022863579945245918,0.0,2.9996154687754046,0.0,1.3713844278635117,0.0
47,0.022905758756983943,0.0,3.0069869086641496,0.0,1.3678290686352181,0.0
48,0.022816614306493732,0.0,2.995166348176805,0.0,1.3713649314531458,0.0
49,0.0227714025585848,0.0,2.9914211013926706,0.0,1.370376094357456,0.0
